,Time,Predicted label
231,2022-07-19 14:00:01,0
232,2022-07-19 14:30:01,0
233,2022-07-19 15:00:01,0
234,2022-07-19 15:30:01,0
235,2022-07-19 16:00:01,0
236,2022-07-19 16:30:01,0
237,2022-07-19 17:00:01,0
238,2022-07-19 17:30:01,0
239,2022-07-19 18:00:01,0
240,2022-07-19 18:30:01,0
241,2022-07-19 19:00:01,0
242,2022-07-19 19:30:01,0
243,2022-07-19 20:00:01,0
244,2022-07-19 20:30:01,0
245,2022-07-20 05:00:01,0
246,2022-07-20 05:30:01,0
247,2022-07-20 06:00:01,0
248,2022-07-20 06:30:01,0
249,2022-07-20 07:00:01,0
250,2022-07-20 07:30:01,0
251,2022-07-20 08:00:01,0
252,2022-07-20 08:30:01,0
253,2022-07-20 09:00:01,0
254,2022-07-20 09:30:01,0
255,2022-07-20 10:00:01,0
256,2022-07-20 10:30:01,0
257,2022-07-20 11:00:01,0
258,2022-07-20 11:30:01,0
259,2022-07-20 12:00:01,0
260,2022-07-20 12:30:01,0
261,2022-07-20 13:00:01,0
262,2022-07-20 13:30:01,0
263,2022-07-20 14:00:01,0
264,2022-07-20 14:30:01,0
265,2022-07-20 15:00:01,0
266,2022-07-20 15:30:01,0
267,2022-07-20 16:00:01,0
268,2022-07-20 16:30:01,0
269,2022-07-20 17:00:01,0
270,2022-07-20 17:30:01,0
271,2022-07-20 18:00:01,0
272,2022-07-20 18:30:01,0
273,2022-07-20 19:00:01,0
274,2022-07-20 19:30:01,0
275,2022-07-20 20:00:01,0
276,2022-07-20 20:30:01,0
277,2022-07-21 05:00:01,0
278,2022-07-21 05:30:01,0
279,2022-07-21 06:00:01,0
280,2022-07-21 06:30:01,0
281,2022-07-21 07:00:01,0
282,2022-07-21 07:30:01,1
283,2022-07-21 08:00:01,1
284,2022-07-21 08:30:01,1
285,2022-07-21 09:00:01,0
286,2022-07-21 09:30:01,1
287,2022-07-21 10:00:01,1
288,2022-07-21 10:30:01,1
289,2022-07-21 11:00:01,1
290,2022-07-21 11:30:01,1
291,2022-07-21 12:00:01,0
292,2022-07-21 12:30:01,0
293,2022-07-21 13:00:01,0
294,2022-07-21 13:30:01,0
295,2022-07-21 14:00:01,0
296,2022-07-21 14:30:01,0
297,2022-07-21 15:00:01,0
298,2022-07-21 15:30:01,0
299,2022-07-21 16:00:01,0
300,2022-07-21 16:30:01,0
301,2022-07-21 17:00:01,0
302,2022-07-21 17:30:01,0
303,2022-07-21 18:00:01,0
304,2022-07-21 18:30:01,0
305,2022-07-21 19:00:01,0
306,2022-07-21 19:30:01,0
307,2022-07-21 20:00:01,0
308,2022-07-21 20:30:01,0
309,2022-07-22 05:00:01,0
310,2022-07-22 05:30:01,0
311,2022-07-22 06:00:01,0
312,2022-07-22 06:30:01,0
313,2022-07-22 07:00:01,0
314,2022-07-22 07:30:01,0
315,2022-07-22 08:00:01,0
316,2022-07-22 08:30:01,0
317,2022-07-22 09:00:01,0
318,2022-07-22 09:30:01,0
319,2022-07-22 10:00:01,0
320,2022-07-22 10:30:01,0
321,2022-07-22 11:00:01,0
322,2022-07-22 11:30:01,0
323,2022-07-22 12:00:01,0
324,2022-07-22 12:30:01,0
325,2022-07-22 13:00:01,0
326,2022-07-22 13:30:01,0
327,2022-07-22 14:00:01,0
328,2022-07-22 14:30:01,0
329,2022-07-22 15:00:01,0
330,2022-07-22 15:30:01,0
331,2022-07-22 16:00:01,0
332,2022-07-22 16:30:01,0
333,2022-07-22 17:00:01,0
334,2022-07-22 17:30:01,0
335,2022-07-22 18:00:01,0
336,2022-07-22 18:30:01,0
337,2022-07-22 19:00:01,0
338,2022-07-22 19:30:01,0
339,2022-07-22 20:00:01,0
340,2022-07-22 20:30:01,0
341,2022-07-23 05:00:01,0
342,2022-07-23 05:30:01,0
343,2022-07-23 06:00:01,0
344,2022-07-23 06:30:01,0
345,2022-07-23 07:00:01,0
346,2022-07-23 07:30:01,0
347,2022-07-23 08:00:01,0
348,2022-07-23 08:30:01,0
349,2022-07-23 09:00:01,0
350,2022-07-23 09:30:01,0
351,2022-07-23 10:00:01,0
352,2022-07-23 10:30:01,0
353,2022-07-23 11:00:01,0
354,2022-07-23 11:30:01,0
355,2022-07-23 12:00:01,0
356,2022-07-23 12:30:01,0
357,2022-07-23 13:00:01,0
358,2022-07-23 13:30:01,0
359,2022-07-23 14:00:01,0
360,2022-07-23 14:30:01,0
361,2022-07-23 15:00:01,0
362,2022-07-23 15:30:01,0
363,2022-07-23 16:00:01,0
364,2022-07-23 16:30:01,0
365,2022-07-23 17:00:01,0
366,2022-07-23 17:30:01,0
367,2022-07-23 18:00:01,0
368,2022-07-23 18:30:01,0
369,2022-07-23 19:00:01,0
370,2022-07-23 19:30:01,0
371,2022-07-23 20:00:01,0
372,2022-07-23 20:30:01,0
373,2022-07-24 05:00:01,1
374,2022-07-24 05:30:01,1
375,2022-07-24 06:00:01,1
376,2022-07-24 06:30:01,1
377,2022-07-24 07:00:01,1
378,2022-07-24 07:30:01,1
379,2022-07-24 08:00:01,1
380,2022-07-24 08:30:01,1
381,2022-07-24 09:00:01,1
382,2022-07-24 09:30:01,0
383,2022-07-24 10:00:01,0
384,2022-07-24 10:30:01,0
385,2022-07-24 11:00:01,0
386,2022-07-24 11:30:01,0
387,2022-07-24 12:00:01,0
388,2022-07-24 12:30:01,0
389,2022-07-24 13:00:01,0
390,2022-07-24 13:30:01,0
391,2022-07-24 14:00:01,0
392,2022-07-24 14:30:01,0
393,2022-07-24 15:00:01,0
394,2022-07-24 15:30:01,0
395,2022-07-24 16:00:01,0
396,2022-07-24 16:30:01,0
397,2022-07-24 17:00:01,0
398,2022-07-24 17:30:01,0
399,2022-07-24 18:00:01,0
400,2022-07-24 18:30:01,0
401,2022-07-24 19:00:01,0
402,2022-07-24 19:30:01,0
403,2022-07-24 20:00:01,0
404,2022-07-24 20:30:01,0
405,2022-07-25 05:00:01,0
406,2022-07-25 05:30:01,0
407,2022-07-25 06:00:01,0
408,2022-07-25 06:30:01,0
409,2022-07-25 07:00:01,0
410,2022-07-25 07:30:01,0
411,2022-07-25 08:00:01,0
412,2022-07-25 08:30:01,0
413,2022-07-25 09:00:01,0
414,2022-07-25 09:30:01,0
415,2022-07-25 10:00:01,0
416,2022-07-25 10:30:01,0
417,2022-07-25 11:00:01,0
418,2022-07-25 11:30:01,0
419,2022-07-25 12:00:01,0
420,2022-07-25 12:30:01,0
421,2022-07-25 13:00:01,0
422,2022-07-25 13:30:01,0
423,2022-07-25 14:00:01,0
424,2022-07-25 14:30:01,0
425,2022-07-25 15:00:01,0
426,2022-07-25 15:30:01,0
427,2022-07-25 16:00:01,0
428,2022-07-25 16:30:01,0
429,2022-07-25 17:00:01,0
430,2022-07-25 17:30:01,0
431,2022-07-25 18:00:01,0
432,2022-07-25 18:30:01,0
433,2022-07-25 19:00:01,0
434,2022-07-25 19:30:01,0
435,2022-07-25 20:00:01,0
436,2022-07-25 20:30:01,0
437,2022-07-26 05:00:01,0
438,2022-07-26 05:30:01,0
439,2022-07-26 06:00:01,0
440,2022-07-26 06:30:01,0
441,2022-07-26 07:00:01,0
442,2022-07-26 07:30:01,0
443,2022-07-26 08:00:01,0
444,2022-07-26 08:30:01,0
445,2022-07-26 09:00:01,0
446,2022-07-26 09:30:01,0
447,2022-07-26 10:00:01,0
448,2022-07-26 10:30:01,0
449,2022-07-26 11:00:01,0
450,2022-07-26 11:30:01,0
451,2022-07-26 12:00:01,0
452,2022-07-26 12:30:01,0
453,2022-07-26 13:00:01,0
454,2022-07-26 13:30:01,0
455,2022-07-26 14:00:01,0
456,2022-07-26 14:30:01,0
457,2022-07-26 15:00:01,0
458,2022-07-26 15:30:01,0
459,2022-07-26 16:00:01,0
460,2022-07-26 16:30:01,0
461,2022-07-26 17:00:01,0
462,2022-07-26 17:30:01,0
463,2022-07-26 18:00:01,0
464,2022-07-26 18:30:01,0
465,2022-07-26 19:00:01,0
466,2022-07-26 19:30:01,0
467,2022-07-26 20:00:01,0
468,2022-07-26 20:30:01,0
469,2022-07-27 05:00:01,0
470,2022-07-27 05:30:01,0
471,2022-07-27 06:00:01,0
472,2022-07-27 06:30:01,0
473,2022-07-27 07:00:01,0
474,2022-07-27 07:30:01,0
475,2022-07-27 08:00:01,0
476,2022-07-27 08:30:01,0
477,2022-07-27 09:00:01,0
478,2022-07-27 09:30:01,0
479,2022-07-27 10:00:01,0
480,2022-07-27 10:30:01,0
481,2022-07-27 11:00:01,0
482,2022-07-27 11:30:01,0
483,2022-07-27 12:00:01,0
484,2022-07-27 12:30:01,0
485,2022-07-27 13:00:01,0
486,2022-07-27 13:30:01,0
487,2022-07-27 14:00:01,0
488,2022-07-27 14:30:01,0
489,2022-07-27 15:00:01,0
490,2022-07-27 15:30:01,0
491,2022-07-27 16:00:01,0
492,2022-07-27 16:30:01,0
493,2022-07-27 17:00:01,0
494,2022-07-27 17:30:01,0
495,2022-07-27 18:00:01,0
496,2022-07-27 18:30:01,0
497,2022-07-27 19:00:01,0
498,2022-07-27 19:30:01,0
499,2022-07-27 20:00:01,0
500,2022-07-27 20:30:01,0
501,2022-07-28 05:00:01,0
502,2022-07-28 05:30:01,0
503,2022-07-28 06:00:01,0
504,2022-07-28 06:30:01,0
505,2022-07-28 07:00:01,0
506,2022-07-28 07:30:01,1
507,2022-07-28 08:00:01,1
508,2022-07-28 08:30:01,1
509,2022-07-28 09:00:01,1
510,2022-07-28 09:30:01,0
511,2022-07-28 10:00:01,1
512,2022-07-28 10:30:01,0
513,2022-07-28 11:00:01,0
514,2022-07-28 11:30:01,0
515,2022-07-28 12:00:01,0
516,2022-07-28 12:30:01,0
517,2022-07-28 13:00:01,0
518,2022-07-28 13:30:01,0
519,2022-07-28 14:00:01,0
520,2022-07-28 14:30:01,0
521,2022-07-28 15:00:01,0
522,2022-07-28 15:30:01,0
523,2022-07-28 16:00:01,0
524,2022-07-28 16:30:01,0
525,2022-07-28 17:00:01,0
526,2022-07-28 17:30:01,0
527,2022-07-28 18:00:01,0
528,2022-07-28 18:30:01,0
529,2022-07-28 19:00:01,0
530,2022-07-28 19:30:01,0
531,2022-07-28 20:00:01,0
532,2022-07-28 20:30:01,0
533,2022-07-29 05:00:01,0
534,2022-07-29 05:30:01,0
535,2022-07-29 06:00:01,0
536,2022-07-29 06:30:01,0
537,2022-07-29 07:00:01,0
538,2022-07-29 07:30:01,0
539,2022-07-29 08:00:01,0
540,2022-07-29 08:30:01,0
541,2022-07-29 09:00:01,0
542,2022-07-29 09:30:01,0
543,2022-07-29 10:00:01,0
544,2022-07-29 10:30:01,0
545,2022-07-29 11:00:01,0
546,2022-07-29 11:30:01,0
547,2022-07-29 12:00:01,0
548,2022-07-29 12:30:01,0
549,2022-07-29 13:00:01,0
550,2022-07-29 13:30:01,0
551,2022-07-29 14:00:01,0
552,2022-07-29 14:30:01,0
553,2022-07-29 15:00:01,0
554,2022-07-29 15:30:01,0
555,2022-07-29 16:00:01,0
556,2022-07-29 16:30:01,0
557,2022-07-29 17:00:01,0
558,2022-07-29 17:30:01,0
559,2022-07-29 18:00:01,0
560,2022-07-29 18:30:01,0
561,2022-07-29 19:00:01,0
562,2022-07-29 19:30:01,0
563,2022-07-29 20:00:01,0
564,2022-07-29 20:30:01,0
565,2022-07-30 05:00:01,0
566,2022-07-30 05:30:01,0
567,2022-07-30 06:00:01,0
568,2022-07-30 06:30:01,0
569,2022-07-30 07:00:01,0
570,2022-07-30 07:30:01,0
571,2022-07-30 08:00:01,0
572,2022-07-30 08:30:01,0
573,2022-07-30 09:00:01,0
574,2022-07-30 09:30:01,0
575,2022-07-30 10:00:01,0
576,2022-07-30 10:30:01,0
577,2022-07-30 11:00:01,0
578,2022-07-30 11:30:01,0
579,2022-07-30 12:00:01,0
580,2022-07-30 12:30:01,0
581,2022-07-30 13:00:01,0
582,2022-07-30 13:30:01,0
583,2022-07-30 14:00:01,0
584,2022-07-30 14:30:01,0
585,2022-07-30 15:00:01,0
586,2022-07-30 15:30:01,0
587,2022-07-30 16:00:01,0
588,2022-07-30 16:30:01,0
589,2022-07-30 17:00:01,0
590,2022-07-30 17:30:01,0
591,2022-07-30 18:00:01,0
592,2022-07-30 18:30:01,0
593,2022-07-30 19:00:01,0
594,2022-07-30 19:30:01,0
595,2022-07-30 20:00:01,0
596,2022-07-30 20:30:01,0
597,2022-07-31 05:00:01,0
598,2022-07-31 05:30:01,0
599,2022-07-31 06:00:01,0
600,2022-07-31 06:30:01,0
601,2022-07-31 07:00:01,0
602,2022-07-31 07:30:01,0
603,2022-07-31 08:00:01,0
604,2022-07-31 08:30:01,0
605,2022-07-31 09:00:01,0
606,2022-07-31 09:30:01,0
607,2022-07-31 10:00:01,0
608,2022-07-31 10:30:01,0
609,2022-07-31 11:00:01,0
610,2022-07-31 11:30:01,0
611,2022-07-31 12:00:01,0
612,2022-07-31 12:30:01,0
613,2022-07-31 13:00:01,0
614,2022-07-31 13:30:01,0
615,2022-07-31 14:00:01,0
616,2022-07-31 14:30:01,0
617,2022-07-31 15:00:01,0
618,2022-07-31 15:30:01,0
619,2022-07-31 16:00:01,0
620,2022-07-31 16:30:01,0
621,2022-07-31 17:00:01,0
622,2022-07-31 17:30:01,0
623,2022-07-31 18:00:01,0
624,2022-07-31 18:30:01,0
625,2022-07-31 19:00:01,0
626,2022-07-31 19:30:01,0
627,2022-07-31 20:00:01,0
628,2022-07-31 20:30:01,0
629,2022-08-01 05:00:01,1
630,2022-08-01 05:30:01,1
631,2022-08-01 06:00:01,1
632,2022-08-01 06:30:01,1
633,2022-08-01 07:00:01,1
634,2022-08-01 07:30:01,0
635,2022-08-01 08:00:01,0
636,2022-08-01 08:30:01,0
637,2022-08-01 09:00:01,0
638,2022-08-01 09:30:01,0
639,2022-08-01 10:00:01,0
640,2022-08-01 10:30:01,0
641,2022-08-01 11:00:01,0
642,2022-08-01 11:30:01,0
643,2022-08-01 12:00:01,0
644,2022-08-01 12:30:01,0
645,2022-08-01 13:00:01,0
646,2022-08-01 13:30:01,0
647,2022-08-01 14:00:01,0
648,2022-08-01 14:30:01,0
649,2022-08-01 15:00:01,0
650,2022-08-01 15:30:01,0
651,2022-08-01 16:00:01,0
652,2022-08-01 16:30:01,0
653,2022-08-01 17:00:01,0
654,2022-08-01 17:30:01,0
655,2022-08-01 18:00:01,0
656,2022-08-01 18:30:01,0
657,2022-08-01 19:00:01,0
658,2022-08-01 19:30:01,0
659,2022-08-01 20:00:01,0
660,2022-08-01 20:30:01,0
661,2022-08-02 05:00:01,0
662,2022-08-02 05:30:01,0
663,2022-08-02 06:00:01,0
664,2022-08-02 06:30:01,0
665,2022-08-02 07:00:01,0
666,2022-08-02 07:30:01,0
667,2022-08-02 08:00:01,0
668,2022-08-02 08:30:01,0
669,2022-08-02 09:00:01,0
670,2022-08-02 09:30:01,0
671,2022-08-02 10:00:01,0
672,2022-08-02 10:30:01,0
673,2022-08-02 11:00:01,0
674,2022-08-02 11:30:01,0
675,2022-08-02 12:00:01,0
676,2022-08-02 12:30:01,0
677,2022-08-02 13:00:01,0
678,2022-08-02 13:30:01,0
679,2022-08-02 14:00:01,0
680,2022-08-02 14:30:01,0
681,2022-08-02 15:00:01,0
682,2022-08-02 15:30:01,0
683,2022-08-02 16:00:01,0
684,2022-08-02 16:30:01,0
685,2022-08-02 17:00:01,0
686,2022-08-02 17:30:01,0
687,2022-08-02 18:00:01,0
688,2022-08-02 18:30:01,0
689,2022-08-02 19:00:01,0
690,2022-08-02 19:30:01,0
691,2022-08-02 20:00:01,0
692,2022-08-02 20:30:01,0
693,2022-08-03 05:00:01,1
694,2022-08-03 05:30:01,0
695,2022-08-03 06:00:01,0
696,2022-08-03 06:30:01,0
697,2022-08-03 07:00:01,0
698,2022-08-03 07:30:01,0
699,2022-08-03 08:00:01,0
700,2022-08-03 08:30:01,0
701,2022-08-03 09:00:01,0
702,2022-08-03 09:30:01,0
703,2022-08-03 10:00:01,0
704,2022-08-03 10:30:01,0
705,2022-08-03 11:00:01,0
706,2022-08-03 11:30:01,0
707,2022-08-03 12:00:01,0
708,2022-08-03 12:30:01,0
709,2022-08-03 13:00:01,0
710,2022-08-03 13:30:01,0
711,2022-08-03 14:00:01,0
712,2022-08-03 14:30:01,0
713,2022-08-03 15:00:01,0
714,2022-08-03 15:30:01,0
715,2022-08-03 16:00:01,0
716,2022-08-03 16:30:01,0
717,2022-08-03 17:00:01,0
718,2022-08-03 17:30:01,0
719,2022-08-03 18:00:01,0
720,2022-08-03 18:30:01,0
721,2022-08-03 19:00:01,0
722,2022-08-03 19:30:01,0
723,2022-08-03 20:00:01,0
724,2022-08-03 20:30:01,0
725,2022-08-04 05:00:01,1
726,2022-08-04 05:30:01,0
727,2022-08-04 06:00:01,0
728,2022-08-04 06:30:01,0
729,2022-08-04 07:00:01,0
730,2022-08-04 07:30:01,0
731,2022-08-04 08:00:01,0
732,2022-08-04 08:30:01,0
733,2022-08-04 09:00:01,0
734,2022-08-04 09:30:01,0
735,2022-08-04 10:00:01,0
736,2022-08-04 10:30:01,0
737,2022-08-04 11:00:01,0
738,2022-08-04 11:30:01,0
739,2022-08-04 12:00:01,0
740,2022-08-04 12:30:01,0
741,2022-08-04 13:00:01,0
742,2022-08-04 13:30:01,0
743,2022-08-04 14:00:01,0
744,2022-08-04 14:30:01,0
745,2022-08-04 15:00:01,0
746,2022-08-04 15:30:01,0
747,2022-08-04 16:00:01,0
748,2022-08-04 16:30:01,0
749,2022-08-04 17:00:01,0
750,2022-08-04 17:30:01,0
751,2022-08-04 18:00:01,0
752,2022-08-04 18:30:01,0
753,2022-08-04 19:00:01,0
754,2022-08-04 19:30:01,0
755,2022-08-04 20:00:01,0
756,2022-08-04 20:30:01,0
757,2022-08-05 05:00:01,1
758,2022-08-05 05:30:01,1
759,2022-08-05 06:00:01,1
760,2022-08-05 06:30:01,0
761,2022-08-05 07:00:01,0
762,2022-08-05 07:30:01,0
763,2022-08-05 08:00:01,0
764,2022-08-05 08:30:01,0
765,2022-08-05 09:00:01,0
766,2022-08-05 09:30:01,0
767,2022-08-05 10:00:01,0
768,2022-08-05 10:30:01,0
769,2022-08-05 11:00:01,0
770,2022-08-05 11:30:01,0
771,2022-08-05 12:00:01,0
772,2022-08-05 12:30:01,0
773,2022-08-05 13:00:01,0
774,2022-08-05 13:30:01,0
775,2022-08-05 14:00:01,0
776,2022-08-05 14:30:01,0
777,2022-08-05 15:00:01,0
778,2022-08-05 15:30:01,0
779,2022-08-05 16:00:01,0
780,2022-08-05 16:30:01,0
781,2022-08-05 17:00:01,0
782,2022-08-05 17:30:01,0
783,2022-08-05 18:00:01,0
784,2022-08-05 18:30:01,0
785,2022-08-05 19:00:01,0
786,2022-08-05 19:30:01,0
787,2022-08-05 20:00:01,0
788,2022-08-05 20:30:01,0
789,2022-08-06 05:00:01,0
790,2022-08-06 05:30:01,0
791,2022-08-06 06:00:01,0
792,2022-08-06 06:30:01,0
793,2022-08-06 07:00:01,0
794,2022-08-06 07:30:01,0
795,2022-08-06 08:00:01,0
796,2022-08-06 08:30:01,0
797,2022-08-06 09:00:01,0
798,2022-08-06 09:30:01,0
799,2022-08-06 10:00:01,0
800,2022-08-06 10:30:01,0
801,2022-08-06 11:00:01,0
802,2022-08-06 11:30:01,0
803,2022-08-06 12:00:01,0
804,2022-08-06 12:30:01,0
805,2022-08-06 13:00:01,0
806,2022-08-06 13:30:01,0
807,2022-08-06 14:00:01,0
808,2022-08-06 14:30:01,0
809,2022-08-06 15:00:01,0
810,2022-08-06 15:30:01,0
811,2022-08-06 16:00:01,0
812,2022-08-06 16:30:01,0
813,2022-08-06 17:00:01,0
814,2022-08-06 17:30:01,0
815,2022-08-06 18:00:01,0
816,2022-08-06 18:30:01,0
817,2022-08-06 19:00:01,0
818,2022-08-06 19:30:01,0
819,2022-08-06 20:00:01,0
820,2022-08-06 20:30:01,0
821,2022-08-07 05:00:01,0
