,Time,Image file,File path,Predicted label
556,2022-07-12 10:30:01,WSCT7068.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7068.JPG,0
538,2022-07-12 11:00:01,WSCT7069.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7069.JPG,0
1928,2022-07-12 11:30:01,WSCT7070.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7070.JPG,0
1911,2022-07-12 12:00:01,WSCT7071.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7071.JPG,0
2055,2022-07-12 12:30:01,WSCT7072.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7072.JPG,0
2065,2022-07-12 13:00:01,WSCT7073.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7073.JPG,0
2346,2022-07-12 13:30:01,WSCT7074.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7074.JPG,0
2357,2022-07-12 14:00:01,WSCT7075.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7075.JPG,0
2207,2022-07-12 14:30:01,WSCT7076.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7076.JPG,0
2204,2022-07-12 15:00:01,WSCT7077.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7077.JPG,0
80,2022-07-12 15:30:01,WSCT7078.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7078.JPG,0
81,2022-07-12 16:00:01,WSCT7079.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7079.JPG,0
401,2022-07-12 16:30:01,WSCT7080.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7080.JPG,0
378,2022-07-12 17:00:01,WSCT7081.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7081.JPG,0
536,2022-07-12 17:30:01,WSCT7082.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7082.JPG,0
558,2022-07-12 18:00:01,WSCT7083.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7083.JPG,0
223,2022-07-12 18:30:01,WSCT7084.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7084.JPG,0
252,2022-07-12 19:00:01,WSCT7085.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7085.JPG,0
96,2022-07-12 19:30:01,WSCT7086.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7086.JPG,0
64,2022-07-12 20:00:01,WSCT7087.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7087.JPG,0
2191,2022-07-12 20:30:01,WSCT7088.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7088.JPG,0
2219,2022-07-13 05:00:01,WSCT7089.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7089.JPG,0
224,2022-07-13 05:30:01,WSCT7090.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7090.JPG,0
251,2022-07-13 06:00:01,WSCT7091.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7091.JPG,0
98,2022-07-13 06:30:01,WSCT7092.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7092.JPG,0
63,2022-07-13 07:00:01,WSCT7093.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7093.JPG,0
400,2022-07-13 07:30:01,WSCT7094.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7094.JPG,0
379,2022-07-13 08:00:01,WSCT7095.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7095.JPG,0
534,2022-07-13 08:30:01,WSCT7096.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7096.JPG,0
559,2022-07-13 09:00:01,WSCT7097.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7097.JPG,0
2074,2022-07-13 09:30:01,WSCT7098.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7098.JPG,0
2050,2022-07-13 10:00:01,WSCT7099.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7099.JPG,0
2288,2022-07-13 10:30:01,WSCT7100.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7100.JPG,0
2415,2022-07-13 11:00:01,WSCT7101.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7101.JPG,0
2262,2022-07-13 11:30:01,WSCT7102.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7102.JPG,0
2150,2022-07-13 12:00:01,WSCT7103.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7103.JPG,0
1986,2022-07-13 12:30:01,WSCT7104.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7104.JPG,0
1852,2022-07-13 13:00:01,WSCT7105.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7105.JPG,0
2002,2022-07-13 13:30:01,WSCT7106.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7106.JPG,0
2122,2022-07-13 14:00:01,WSCT7107.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7107.JPG,0
617,2022-07-13 14:30:01,WSCT7108.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7108.JPG,0
474,2022-07-13 15:00:01,WSCT7109.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7109.JPG,0
1979,2022-07-13 15:30:01,WSCT7110.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7110.JPG,0
1855,2022-07-13 16:00:01,WSCT7111.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7111.JPG,0
2000,2022-07-13 16:30:01,WSCT7112.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7112.JPG,0
2128,2022-07-13 17:00:01,WSCT7113.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7113.JPG,0
2294,2022-07-13 17:30:01,WSCT7114.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7114.JPG,0
2413,2022-07-13 18:00:01,WSCT7115.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7115.JPG,0
2264,2022-07-13 18:30:01,WSCT7116.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7116.JPG,0
2144,2022-07-13 19:00:01,WSCT7117.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7117.JPG,0
14,2022-07-13 19:30:01,WSCT7118.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7118.JPG,0
147,2022-07-13 20:00:01,WSCT7119.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7119.JPG,0
612,2022-07-13 20:30:01,WSCT7120.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7120.JPG,0
476,2022-07-14 05:00:01,WSCT7121.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7121.JPG,0
332,2022-07-14 05:30:01,WSCT7122.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7122.JPG,0
450,2022-07-14 06:00:01,WSCT7123.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7123.JPG,0
7,2022-07-14 06:30:01,WSCT7124.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7124.JPG,0
156,2022-07-14 07:00:01,WSCT7125.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7125.JPG,0
300,2022-07-14 07:30:01,WSCT7126.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7126.JPG,0
172,2022-07-14 08:00:01,WSCT7127.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7127.JPG,0
2287,2022-07-14 08:30:01,WSCT7128.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7128.JPG,0
2419,2022-07-14 09:00:01,WSCT7129.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7129.JPG,0
10,2022-07-14 09:30:01,WSCT7130.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7130.JPG,0
149,2022-07-14 10:00:01,WSCT7131.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7131.JPG,0
307,2022-07-14 10:30:01,WSCT7132.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7132.JPG,0
170,2022-07-14 11:00:01,WSCT7133.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7133.JPG,0
610,2022-07-14 11:30:01,WSCT7134.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7134.JPG,0
482,2022-07-14 12:00:01,WSCT7135.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7135.JPG,0
325,2022-07-14 12:30:01,WSCT7136.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7136.JPG,0
452,2022-07-14 13:00:01,WSCT7137.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7137.JPG,0
1977,2022-07-14 13:30:01,WSCT7138.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7138.JPG,0
1860,2022-07-14 14:00:01,WSCT7139.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7139.JPG,0
1067,2022-07-14 14:30:01,WSCT7140.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7140.JPG,0
950,2022-07-14 15:00:01,WSCT7141.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7141.JPG,0
1105,2022-07-14 15:30:01,WSCT7142.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7142.JPG,0
1232,2022-07-14 16:00:01,WSCT7143.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7143.JPG,0
789,2022-07-14 16:30:01,WSCT7144.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7144.JPG,0
918,2022-07-14 17:00:01,WSCT7145.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7145.JPG,0
765,2022-07-14 17:30:01,WSCT7146.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7146.JPG,0
631,2022-07-14 18:00:01,WSCT7147.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7147.JPG,0
1554,2022-07-14 18:30:01,WSCT7148.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7148.JPG,0
1692,2022-07-14 19:00:01,WSCT7149.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7149.JPG,0
783,2022-07-14 19:30:01,WSCT7150.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7150.JPG,0
920,2022-07-14 20:00:01,WSCT7151.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7151.JPG,0
763,2022-07-14 20:30:01,WSCT7152.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7152.JPG,0
637,2022-07-15 05:00:01,WSCT7153.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7153.JPG,0
1074,2022-07-15 05:30:01,WSCT7154.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7154.JPG,0
947,2022-07-15 06:00:01,WSCT7155.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7155.JPG,0
1107,2022-07-15 06:30:01,WSCT7156.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7156.JPG,0
1225,2022-07-15 07:00:01,WSCT7157.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7157.JPG,0
1530,2022-07-15 07:30:01,WSCT7158.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7158.JPG,0
1415,2022-07-15 08:00:01,WSCT7159.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7159.JPG,0
1562,2022-07-15 08:30:01,WSCT7160.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7160.JPG,0
1681,2022-07-15 09:00:01,WSCT7161.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7161.JPG,0
1833,2022-07-15 09:30:01,WSCT7162.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7162.JPG,0
1712,2022-07-15 10:00:01,WSCT7163.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7163.JPG,0
1538,2022-07-15 10:30:01,WSCT7164.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7164.JPG,0
1408,2022-07-15 11:00:01,WSCT7165.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7165.JPG,0
1252,2022-07-15 11:30:01,WSCT7166.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7166.JPG,0
1387,2022-07-15 12:00:01,WSCT7167.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7167.JPG,0
1080,2022-07-15 12:30:01,WSCT7168.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7168.JPG,0
940,2022-07-15 13:00:01,WSCT7169.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7169.JPG,0
1540,2022-07-15 13:30:01,WSCT7170.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7170.JPG,0
1402,2022-07-15 14:00:01,WSCT7171.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7171.JPG,0
1259,2022-07-15 14:30:01,WSCT7172.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7172.JPG,0
1385,2022-07-15 15:00:01,WSCT7173.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7173.JPG,0
1559,2022-07-15 15:30:01,WSCT7174.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7174.JPG,0
1688,2022-07-15 16:00:01,WSCT7175.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7175.JPG,0
1826,2022-07-15 16:30:01,WSCT7176.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7176.JPG,0
1714,2022-07-15 17:00:01,WSCT7177.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7177.JPG,0
795,2022-07-15 17:30:01,WSCT7178.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7178.JPG,0
911,2022-07-15 18:00:01,WSCT7179.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7179.JPG,0
1240,2022-07-15 18:30:01,WSCT7180.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7180.JPG,0
1093,2022-07-15 19:00:01,WSCT7181.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7181.JPG,0
938,2022-07-15 19:30:01,WSCT7182.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7182.JPG,0
1081,2022-07-15 20:00:01,WSCT7183.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7183.JPG,0
625,2022-07-15 20:30:01,WSCT7184.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7184.JPG,0
774,2022-07-16 05:00:01,WSCT7185.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7185.JPG,1
929,2022-07-16 05:30:01,WSCT7186.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7186.JPG,0
777,2022-07-16 06:00:01,WSCT7187.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7187.JPG,0
1699,2022-07-16 06:30:01,WSCT7188.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7188.JPG,0
1842,2022-07-16 07:00:01,WSCT7189.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7189.JPG,0
626,2022-07-16 07:30:01,WSCT7190.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7190.JPG,0
773,2022-07-16 08:00:01,WSCT7191.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7191.JPG,0
930,2022-07-16 08:30:01,WSCT7192.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7192.JPG,0
775,2022-07-16 09:00:01,WSCT7193.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7193.JPG,0
1239,2022-07-16 09:30:01,WSCT7194.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7194.JPG,0
1094,2022-07-16 10:00:01,WSCT7195.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7195.JPG,0
937,2022-07-16 10:30:01,WSCT7196.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7196.JPG,0
1083,2022-07-16 11:00:01,WSCT7197.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7197.JPG,0
1392,2022-07-16 11:30:01,WSCT7198.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7198.JPG,0
1248,2022-07-16 12:00:01,WSCT7199.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7199.JPG,0
1791,2022-07-16 12:30:01,WSCT7200.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7200.JPG,0
1754,2022-07-16 13:00:01,WSCT7201.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7201.JPG,0
1600,2022-07-16 13:30:01,WSCT7202.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7202.JPG,0
1644,2022-07-16 14:00:01,WSCT7203.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7203.JPG,0
1294,2022-07-16 14:30:01,WSCT7204.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7204.JPG,0
1344,2022-07-16 15:00:01,WSCT7205.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7205.JPG,0
1503,2022-07-16 15:30:01,WSCT7206.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7206.JPG,0
1445,2022-07-16 16:00:01,WSCT7207.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7207.JPG,0
1136,2022-07-16 16:30:01,WSCT7208.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7208.JPG,0
1195,2022-07-16 17:00:01,WSCT7209.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7209.JPG,0
1292,2022-07-16 17:30:01,WSCT7210.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7210.JPG,0
1351,2022-07-16 18:00:01,WSCT7211.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7211.JPG,0
1496,2022-07-16 18:30:01,WSCT7212.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7212.JPG,0
1447,2022-07-16 19:00:01,WSCT7213.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7213.JPG,0
1794,2022-07-16 19:30:01,WSCT7214.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7214.JPG,0
1746,2022-07-16 20:00:01,WSCT7215.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7215.JPG,0
1606,2022-07-16 20:30:01,WSCT7216.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7216.JPG,0
1642,2022-07-17 05:00:01,WSCT7217.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7217.JPG,1
715,2022-07-17 05:30:01,WSCT7218.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7218.JPG,0
681,2022-07-17 06:00:01,WSCT7219.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7219.JPG,0
1150,2022-07-17 06:30:01,WSCT7220.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7220.JPG,0
1185,2022-07-17 07:00:01,WSCT7221.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7221.JPG,0
1029,2022-07-17 07:30:01,WSCT7222.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7222.JPG,0
988,2022-07-17 08:00:01,WSCT7223.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7223.JPG,0
722,2022-07-17 08:30:01,WSCT7224.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7224.JPG,0
674,2022-07-17 09:00:01,WSCT7225.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7225.JPG,0
827,2022-07-17 09:30:01,WSCT7226.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT7226.JPG,0
